Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast,Month,DayOfWeek,Quarter,Inventory_Gap,Price_Margin,Markup_Ratio
2024-06-26,SKU_1,WH_1,SUP_8,South,19,785,14,379,0,13.95,20.48,0,0,20.82,6,2,2,406,6.530000000000001,0.4681003584229392
2024-06-27,SKU_1,WH_1,SUP_8,South,19,766,14,379,0,13.95,20.48,0,0,22.9,6,3,2,387,6.530000000000001,0.4681003584229392
2024-06-28,SKU_1,WH_1,SUP_8,East,23,743,14,379,0,13.95,20.48,0,0,29.63,6,4,2,364,6.530000000000001,0.4681003584229392
2024-06-29,SKU_1,WH_1,SUP_8,East,21,722,14,379,0,13.95,20.48,0,0,20.34,6,5,2,343,6.530000000000001,0.4681003584229392
2024-06-30,SKU_1,WH_1,SUP_8,East,8,714,14,379,0,13.95,20.48,0,0,12.3,6,6,2,335,6.530000000000001,0.4681003584229392
2024-07-01,SKU_1,WH_1,SUP_8,East,15,699,14,379,0,13.95,20.48,0,0,13.8,7,0,3,320,6.530000000000001,0.4681003584229392
2024-07-02,SKU_1,WH_1,SUP_8,East,28,671,14,379,0,13.95,20.48,0,0,27.9,7,1,3,292,6.530000000000001,0.4681003584229392
2024-07-03,SKU_1,WH_1,SUP_8,North,17,654,14,379,0,13.95,20.48,0,0,14.45,7,2,3,275,6.530000000000001,0.4681003584229392
2024-07-04,SKU_1,WH_1,SUP_8,South,17,637,14,379,0,13.95,20.48,0,0,15.72,7,3,3,258,6.530000000000001,0.4681003584229392
2024-07-05,SKU_1,WH_1,SUP_8,South,17,620,14,379,0,13.95,20.48,0,0,19.49,7,4,3,241,6.530000000000001,0.4681003584229392
2024-07-06,SKU_1,WH_1,SUP_8,West,15,605,14,379,0,13.95,20.48,0,0,8.41,7,5,3,226,6.530000000000001,0.4681003584229392
2024-07-07,SKU_1,WH_1,SUP_8,East,16,589,14,379,0,13.95,20.48,0,0,17.13,7,6,3,210,6.530000000000001,0.4681003584229392
2024-07-08,SKU_1,WH_1,SUP_8,South,25,564,14,379,0,13.95,20.48,0,0,31.0,7,0,3,185,6.530000000000001,0.4681003584229392
2024-07-09,SKU_1,WH_1,SUP_8,South,13,551,14,379,0,13.95,20.48,0,0,11.46,7,1,3,172,6.530000000000001,0.4681003584229392
2024-07-10,SKU_1,WH_1,SUP_8,South,16,535,14,379,0,13.95,20.48,0,0,11.64,7,2,3,156,6.530000000000001,0.4681003584229392
2024-07-11,SKU_1,WH_1,SUP_8,South,24,511,14,379,0,13.95,20.48,1,0,20.62,7,3,3,132,6.530000000000001,0.4681003584229392
2024-07-12,SKU_1,WH_1,SUP_8,East,22,489,14,379,0,13.95,20.48,0,0,19.19,7,4,3,110,6.530000000000001,0.4681003584229392
2024-07-13,SKU_1,WH_1,SUP_8,West,33,456,14,379,0,13.95,20.48,1,0,34.77,7,5,3,77,6.530000000000001,0.4681003584229392
2024-07-14,SKU_1,WH_1,SUP_8,East,23,433,14,379,0,13.95,20.48,0,0,25.02,7,6,3,54,6.530000000000001,0.4681003584229392
2024-07-15,SKU_1,WH_1,SUP_8,West,25,408,14,379,0,13.95,20.48,0,0,23.47,7,0,3,29,6.530000000000001,0.4681003584229392
2024-07-16,SKU_1,WH_1,SUP_8,West,14,394,14,379,0,13.95,20.48,0,0,12.51,7,1,3,15,6.530000000000001,0.4681003584229392
2024-07-17,SKU_1,WH_1,SUP_8,North,29,365,14,379,0,13.95,20.48,0,0,30.57,7,2,3,-14,6.530000000000001,0.4681003584229392
2024-07-18,SKU_1,WH_1,SUP_8,South,13,668,14,379,316,13.95,20.48,0,0,14.98,7,3,3,289,6.530000000000001,0.4681003584229392
2024-07-19,SKU_1,WH_1,SUP_8,East,21,647,14,379,0,13.95,20.48,0,0,14.04,7,4,3,268,6.530000000000001,0.4681003584229392
2024-07-20,SKU_1,WH_1,SUP_8,East,10,637,14,379,0,13.95,20.48,1,0,1.65,7,5,3,258,6.530000000000001,0.4681003584229392
2024-07-21,SKU_1,WH_1,SUP_8,East,15,622,14,379,0,13.95,20.48,0,0,10.49,7,6,3,243,6.530000000000001,0.4681003584229392
2024-07-22,SKU_1,WH_1,SUP_8,North,10,612,14,379,0,13.95,20.48,0,0,10.83,7,0,3,233,6.530000000000001,0.4681003584229392
2024-07-23,SKU_1,WH_1,SUP_8,South,27,585,14,379,0,13.95,20.48,1,0,21.47,7,1,3,206,6.530000000000001,0.4681003584229392
2024-07-24,SKU_1,WH_1,SUP_8,North,16,569,14,379,0,13.95,20.48,0,0,11.55,7,2,3,190,6.530000000000001,0.4681003584229392
2024-07-25,SKU_1,WH_1,SUP_8,West,18,551,14,379,0,13.95,20.48,1,0,14.68,7,3,3,172,6.530000000000001,0.4681003584229392
2024-07-26,SKU_1,WH_1,SUP_8,West,12,539,14,379,0,13.95,20.48,0,0,9.27,7,4,3,160,6.530000000000001,0.4681003584229392
2024-07-27,SKU_1,WH_1,SUP_8,East,11,528,14,379,0,13.95,20.48,0,0,13.02,7,5,3,149,6.530000000000001,0.4681003584229392
2024-07-28,SKU_1,WH_1,SUP_8,North,26,502,14,379,0,13.95,20.48,0,0,24.28,7,6,3,123,6.530000000000001,0.4681003584229392
2024-07-29,SKU_1,WH_1,SUP_8,South,11,491,14,379,0,13.95,20.48,0,0,11.32,7,0,3,112,6.530000000000001,0.4681003584229392
2024-07-30,SKU_1,WH_1,SUP_8,North,27,464,14,379,0,13.95,20.48,0,0,32.85,7,1,3,85,6.530000000000001,0.4681003584229392
2024-07-31,SKU_1,WH_1,SUP_8,North,9,455,14,379,0,13.95,20.48,0,0,9.61,7,2,3,76,6.530000000000001,0.4681003584229392
2024-08-01,SKU_1,WH_1,SUP_8,South,15,440,14,379,0,13.95,20.48,0,0,14.45,8,3,3,61,6.530000000000001,0.4681003584229392
2024-08-02,SKU_1,WH_1,SUP_8,East,9,431,14,379,0,13.95,20.48,0,0,14.26,8,4,3,52,6.530000000000001,0.4681003584229392
2024-08-03,SKU_1,WH_1,SUP_8,East,26,405,14,379,0,13.95,20.48,1,0,19.48,8,5,3,26,6.530000000000001,0.4681003584229392
2024-08-04,SKU_1,WH_1,SUP_8,East,14,391,14,379,0,13.95,20.48,0,0,13.61,8,6,3,12,6.530000000000001,0.4681003584229392
2024-08-05,SKU_1,WH_1,SUP_8,East,22,369,14,379,0,13.95,20.48,0,0,23.32,8,0,3,-10,6.530000000000001,0.4681003584229392
2024-08-06,SKU_1,WH_1,SUP_8,South,17,716,14,379,364,13.95,20.48,0,0,18.33,8,1,3,337,6.530000000000001,0.4681003584229392
2024-08-07,SKU_1,WH_1,SUP_8,East,16,700,14,379,0,13.95,20.48,0,0,15.07,8,2,3,321,6.530000000000001,0.4681003584229392
2024-08-08,SKU_1,WH_1,SUP_8,West,17,683,14,379,0,13.95,20.48,0,0,18.4,8,3,3,304,6.530000000000001,0.4681003584229392
2024-08-09,SKU_1,WH_1,SUP_8,South,5,678,14,379,0,13.95,20.48,0,0,10.29,8,4,3,299,6.530000000000001,0.4681003584229392
2024-08-10,SKU_1,WH_1,SUP_8,East,7,671,14,379,0,13.95,20.48,1,0,10.42,8,5,3,292,6.530000000000001,0.4681003584229392
2024-08-11,SKU_1,WH_1,SUP_8,North,5,666,14,379,0,13.95,20.48,0,0,6.82,8,6,3,287,6.530000000000001,0.4681003584229392
2024-08-12,SKU_1,WH_1,SUP_8,North,10,656,14,379,0,13.95,20.48,0,0,13.75,8,0,3,277,6.530000000000001,0.4681003584229392
2024-08-13,SKU_1,WH_1,SUP_8,West,18,638,14,379,0,13.95,20.48,0,0,17.91,8,1,3,259,6.530000000000001,0.4681003584229392
2024-08-14,SKU_1,WH_1,SUP_8,North,24,614,14,379,0,13.95,20.48,0,0,15.65,8,2,3,235,6.530000000000001,0.4681003584229392
2024-08-15,SKU_1,WH_1,SUP_8,South,6,608,14,379,0,13.95,20.48,0,0,8.23,8,3,3,229,6.530000000000001,0.4681003584229392
2024-08-16,SKU_1,WH_1,SUP_8,North,7,601,14,379,0,13.95,20.48,0,0,6.33,8,4,3,222,6.530000000000001,0.4681003584229392
2024-08-17,SKU_1,WH_1,SUP_8,North,4,597,14,379,0,13.95,20.48,0,0,5.66,8,5,3,218,6.530000000000001,0.4681003584229392
2024-08-18,SKU_1,WH_1,SUP_8,North,21,576,14,379,0,13.95,20.48,0,0,20.94,8,6,3,197,6.530000000000001,0.4681003584229392
2024-08-19,SKU_1,WH_1,SUP_8,West,13,563,14,379,0,13.95,20.48,0,0,15.95,8,0,3,184,6.530000000000001,0.4681003584229392
2024-08-20,SKU_1,WH_1,SUP_8,North,26,537,14,379,0,13.95,20.48,0,0,25.35,8,1,3,158,6.530000000000001,0.4681003584229392
2024-08-21,SKU_1,WH_1,SUP_8,West,14,523,14,379,0,13.95,20.48,0,0,6.89,8,2,3,144,6.530000000000001,0.4681003584229392
2024-08-22,SKU_1,WH_1,SUP_8,North,12,511,14,379,0,13.95,20.48,0,0,11.33,8,3,3,132,6.530000000000001,0.4681003584229392
2024-08-23,SKU_1,WH_1,SUP_8,North,7,504,14,379,0,13.95,20.48,0,0,2.94,8,4,3,125,6.530000000000001,0.4681003584229392
2024-08-24,SKU_1,WH_1,SUP_8,East,14,490,14,379,0,13.95,20.48,0,0,14.4,8,5,3,111,6.530000000000001,0.4681003584229392
2024-08-25,SKU_1,WH_1,SUP_8,North,12,478,14,379,0,13.95,20.48,0,0,12.54,8,6,3,99,6.530000000000001,0.4681003584229392
2024-08-26,SKU_1,WH_1,SUP_8,West,5,473,14,379,0,13.95,20.48,0,0,5.44,8,0,3,94,6.530000000000001,0.4681003584229392
2024-08-27,SKU_1,WH_1,SUP_8,South,24,449,14,379,0,13.95,20.48,0,0,23.71,8,1,3,70,6.530000000000001,0.4681003584229392
2024-08-28,SKU_1,WH_1,SUP_8,West,0,449,14,379,0,13.95,20.48,0,0,0.0,8,2,3,70,6.530000000000001,0.4681003584229392
2024-08-29,SKU_1,WH_1,SUP_8,South,21,428,14,379,0,13.95,20.48,0,0,20.86,8,3,3,49,6.530000000000001,0.4681003584229392
2024-08-30,SKU_1,WH_1,SUP_8,North,16,412,14,379,0,13.95,20.48,0,0,14.22,8,4,3,33,6.530000000000001,0.4681003584229392
2024-08-31,SKU_1,WH_1,SUP_8,East,10,402,14,379,0,13.95,20.48,0,0,11.86,8,5,3,23,6.530000000000001,0.4681003584229392
2024-09-01,SKU_1,WH_1,SUP_8,North,17,385,14,379,0,13.95,20.48,0,0,19.07,9,6,3,6,6.530000000000001,0.4681003584229392
2024-09-02,SKU_1,WH_1,SUP_8,North,8,377,14,379,0,13.95,20.48,0,0,9.9,9,0,3,-2,6.530000000000001,0.4681003584229392
2024-09-03,SKU_1,WH_1,SUP_8,East,9,593,14,379,225,13.95,20.48,0,0,9.37,9,1,3,214,6.530000000000001,0.4681003584229392
2024-09-04,SKU_1,WH_1,SUP_8,East,4,589,14,379,0,13.95,20.48,0,0,11.82,9,2,3,210,6.530000000000001,0.4681003584229392
2024-09-05,SKU_1,WH_1,SUP_8,West,5,584,14,379,0,13.95,20.48,0,0,8.16,9,3,3,205,6.530000000000001,0.4681003584229392
2024-09-06,SKU_1,WH_1,SUP_8,East,17,567,14,379,0,13.95,20.48,0,0,15.92,9,4,3,188,6.530000000000001,0.4681003584229392
2024-09-07,SKU_1,WH_1,SUP_8,South,8,559,14,379,0,13.95,20.48,0,0,10.66,9,5,3,180,6.530000000000001,0.4681003584229392
2024-09-08,SKU_1,WH_1,SUP_8,West,4,555,14,379,0,13.95,20.48,0,0,8.24,9,6,3,176,6.530000000000001,0.4681003584229392
2024-09-09,SKU_1,WH_1,SUP_8,West,11,544,14,379,0,13.95,20.48,0,0,9.56,9,0,3,165,6.530000000000001,0.4681003584229392
2024-09-10,SKU_1,WH_1,SUP_8,West,17,527,14,379,0,13.95,20.48,0,0,11.29,9,1,3,148,6.530000000000001,0.4681003584229392
2024-09-11,SKU_1,WH_1,SUP_8,South,7,520,14,379,0,13.95,20.48,0,0,10.13,9,2,3,141,6.530000000000001,0.4681003584229392
2024-09-12,SKU_1,WH_1,SUP_8,South,15,505,14,379,0,13.95,20.48,0,0,14.41,9,3,3,126,6.530000000000001,0.4681003584229392
2024-09-13,SKU_1,WH_1,SUP_8,West,10,495,14,379,0,13.95,20.48,0,0,13.2,9,4,3,116,6.530000000000001,0.4681003584229392
2024-09-14,SKU_1,WH_1,SUP_8,West,13,482,14,379,0,13.95,20.48,1,0,11.33,9,5,3,103,6.530000000000001,0.4681003584229392
2024-09-15,SKU_1,WH_1,SUP_8,North,1,481,14,379,0,13.95,20.48,0,0,0.0,9,6,3,102,6.530000000000001,0.4681003584229392
2024-09-16,SKU_1,WH_1,SUP_8,West,10,471,14,379,0,13.95,20.48,0,0,9.6,9,0,3,92,6.530000000000001,0.4681003584229392
2024-09-17,SKU_1,WH_1,SUP_8,North,5,466,14,379,0,13.95,20.48,0,0,2.7,9,1,3,87,6.530000000000001,0.4681003584229392
2024-09-18,SKU_1,WH_1,SUP_8,West,8,458,14,379,0,13.95,20.48,0,0,5.35,9,2,3,79,6.530000000000001,0.4681003584229392
2024-09-19,SKU_1,WH_1,SUP_8,West,9,449,14,379,0,13.95,20.48,0,0,6.52,9,3,3,70,6.530000000000001,0.4681003584229392
2024-09-20,SKU_1,WH_1,SUP_8,South,14,435,14,379,0,13.95,20.48,0,0,14.62,9,4,3,56,6.530000000000001,0.4681003584229392
2024-09-21,SKU_1,WH_1,SUP_8,North,10,425,14,379,0,13.95,20.48,0,0,11.48,9,5,3,46,6.530000000000001,0.4681003584229392
2024-09-22,SKU_1,WH_1,SUP_8,South,8,417,14,379,0,13.95,20.48,0,0,7.69,9,6,3,38,6.530000000000001,0.4681003584229392
2024-09-23,SKU_1,WH_1,SUP_8,East,7,410,14,379,0,13.95,20.48,0,0,6.5,9,0,3,31,6.530000000000001,0.4681003584229392
2024-09-24,SKU_1,WH_1,SUP_8,North,22,388,14,379,0,13.95,20.48,0,0,23.41,9,1,3,9,6.530000000000001,0.4681003584229392
2024-09-25,SKU_1,WH_1,SUP_8,South,17,371,14,379,0,13.95,20.48,0,0,15.29,9,2,3,-8,6.530000000000001,0.4681003584229392
2024-09-26,SKU_1,WH_1,SUP_8,West,11,828,14,379,468,13.95,20.48,1,0,13.84,9,3,3,449,6.530000000000001,0.4681003584229392
2024-09-27,SKU_1,WH_1,SUP_8,West,9,819,14,379,0,13.95,20.48,0,0,12.38,9,4,3,440,6.530000000000001,0.4681003584229392
2024-09-28,SKU_1,WH_1,SUP_8,North,12,807,14,379,0,13.95,20.48,0,0,15.25,9,5,3,428,6.530000000000001,0.4681003584229392
2024-09-29,SKU_1,WH_1,SUP_8,South,5,802,14,379,0,13.95,20.48,0,0,2.44,9,6,3,423,6.530000000000001,0.4681003584229392
2024-09-30,SKU_1,WH_1,SUP_8,South,9,793,14,379,0,13.95,20.48,0,0,14.38,9,0,3,414,6.530000000000001,0.4681003584229392
2024-10-01,SKU_1,WH_1,SUP_8,East,13,780,14,379,0,13.95,20.48,1,0,16.09,10,1,4,401,6.530000000000001,0.4681003584229392
2024-10-02,SKU_1,WH_1,SUP_8,East,16,764,14,379,0,13.95,20.48,0,0,12.6,10,2,4,385,6.530000000000001,0.4681003584229392
2024-10-03,SKU_1,WH_1,SUP_8,West,10,754,14,379,0,13.95,20.48,0,0,15.19,10,3,4,375,6.530000000000001,0.4681003584229392
2024-10-04,SKU_1,WH_1,SUP_8,North,14,740,14,379,0,13.95,20.48,0,0,15.52,10,4,4,361,6.530000000000001,0.4681003584229392
2024-10-05,SKU_1,WH_1,SUP_8,West,14,726,14,379,0,13.95,20.48,1,0,12.11,10,5,4,347,6.530000000000001,0.4681003584229392
2024-10-06,SKU_1,WH_1,SUP_8,South,8,718,14,379,0,13.95,20.48,0,0,5.5,10,6,4,339,6.530000000000001,0.4681003584229392
2024-10-07,SKU_1,WH_1,SUP_8,South,7,711,14,379,0,13.95,20.48,1,0,9.59,10,0,4,332,6.530000000000001,0.4681003584229392
2024-10-08,SKU_1,WH_1,SUP_8,North,11,700,14,379,0,13.95,20.48,0,0,11.14,10,1,4,321,6.530000000000001,0.4681003584229392
2024-10-09,SKU_1,WH_1,SUP_8,East,9,691,14,379,0,13.95,20.48,0,0,9.57,10,2,4,312,6.530000000000001,0.4681003584229392
2024-10-10,SKU_1,WH_1,SUP_8,East,12,679,14,379,0,13.95,20.48,0,0,12.14,10,3,4,300,6.530000000000001,0.4681003584229392
2024-10-11,SKU_1,WH_1,SUP_8,South,12,667,14,379,0,13.95,20.48,0,0,9.89,10,4,4,288,6.530000000000001,0.4681003584229392
2024-10-12,SKU_1,WH_1,SUP_8,East,9,658,14,379,0,13.95,20.48,1,0,9.58,10,5,4,279,6.530000000000001,0.4681003584229392
2024-10-13,SKU_1,WH_1,SUP_8,South,14,644,14,379,0,13.95,20.48,0,0,16.93,10,6,4,265,6.530000000000001,0.4681003584229392
2024-10-14,SKU_1,WH_1,SUP_8,South,7,637,14,379,0,13.95,20.48,0,0,7.38,10,0,4,258,6.530000000000001,0.4681003584229392
2024-10-15,SKU_1,WH_1,SUP_8,East,9,628,14,379,0,13.95,20.48,1,0,14.73,10,1,4,249,6.530000000000001,0.4681003584229392
2024-10-16,SKU_1,WH_1,SUP_8,South,18,610,14,379,0,13.95,20.48,0,0,17.8,10,2,4,231,6.530000000000001,0.4681003584229392
2024-10-17,SKU_1,WH_1,SUP_8,West,9,601,14,379,0,13.95,20.48,0,0,5.33,10,3,4,222,6.530000000000001,0.4681003584229392
2024-10-18,SKU_1,WH_1,SUP_8,East,4,597,14,379,0,13.95,20.48,0,0,3.47,10,4,4,218,6.530000000000001,0.4681003584229392
2024-10-19,SKU_1,WH_1,SUP_8,East,14,583,14,379,0,13.95,20.48,0,0,12.52,10,5,4,204,6.530000000000001,0.4681003584229392
2024-10-20,SKU_1,WH_1,SUP_8,North,4,579,14,379,0,13.95,20.48,0,0,6.62,10,6,4,200,6.530000000000001,0.4681003584229392
2024-10-21,SKU_1,WH_1,SUP_8,South,1,578,14,379,0,13.95,20.48,1,0,0.0,10,0,4,199,6.530000000000001,0.4681003584229392
2024-10-22,SKU_1,WH_1,SUP_8,West,7,571,14,379,0,13.95,20.48,0,0,4.99,10,1,4,192,6.530000000000001,0.4681003584229392
2024-10-23,SKU_1,WH_1,SUP_8,West,13,558,14,379,0,13.95,20.48,0,0,18.16,10,2,4,179,6.530000000000001,0.4681003584229392
2024-10-24,SKU_1,WH_1,SUP_8,East,12,546,14,379,0,13.95,20.48,0,0,13.37,10,3,4,167,6.530000000000001,0.4681003584229392
2024-10-25,SKU_1,WH_1,SUP_8,North,9,537,14,379,0,13.95,20.48,0,0,9.07,10,4,4,158,6.530000000000001,0.4681003584229392
2024-10-26,SKU_1,WH_1,SUP_8,North,17,520,14,379,0,13.95,20.48,0,0,18.47,10,5,4,141,6.530000000000001,0.4681003584229392
2024-10-27,SKU_1,WH_1,SUP_8,West,19,501,14,379,0,13.95,20.48,0,0,23.5,10,6,4,122,6.530000000000001,0.4681003584229392
2024-10-28,SKU_1,WH_1,SUP_8,East,10,491,14,379,0,13.95,20.48,0,0,5.71,10,0,4,112,6.530000000000001,0.4681003584229392
2024-10-29,SKU_1,WH_1,SUP_8,West,15,476,14,379,0,13.95,20.48,0,0,9.85,10,1,4,97,6.530000000000001,0.4681003584229392
2024-10-30,SKU_1,WH_1,SUP_8,South,9,467,14,379,0,13.95,20.48,0,0,8.92,10,2,4,88,6.530000000000001,0.4681003584229392
2024-10-31,SKU_1,WH_1,SUP_8,South,13,454,14,379,0,13.95,20.48,0,0,12.78,10,3,4,75,6.530000000000001,0.4681003584229392
2024-11-01,SKU_1,WH_1,SUP_8,South,15,439,14,379,0,13.95,20.48,0,0,16.28,11,4,4,60,6.530000000000001,0.4681003584229392
2024-11-02,SKU_1,WH_1,SUP_8,North,20,419,14,379,0,13.95,20.48,1,0,22.54,11,5,4,40,6.530000000000001,0.4681003584229392
2024-11-03,SKU_1,WH_1,SUP_8,West,23,396,14,379,0,13.95,20.48,0,0,22.93,11,6,4,17,6.530000000000001,0.4681003584229392
2024-11-04,SKU_1,WH_1,SUP_8,North,12,384,14,379,0,13.95,20.48,0,0,9.66,11,0,4,5,6.530000000000001,0.4681003584229392
2024-11-05,SKU_1,WH_1,SUP_8,East,6,378,14,379,0,13.95,20.48,0,0,5.16,11,1,4,-1,6.530000000000001,0.4681003584229392
2024-11-06,SKU_1,WH_1,SUP_8,East,16,667,14,379,305,13.95,20.48,0,0,17.66,11,2,4,288,6.530000000000001,0.4681003584229392
2024-11-07,SKU_1,WH_1,SUP_8,North,13,654,14,379,0,13.95,20.48,0,0,15.64,11,3,4,275,6.530000000000001,0.4681003584229392
2024-11-08,SKU_1,WH_1,SUP_8,West,21,633,14,379,0,13.95,20.48,0,0,22.07,11,4,4,254,6.530000000000001,0.4681003584229392
2024-11-09,SKU_1,WH_1,SUP_8,East,23,610,14,379,0,13.95,20.48,1,0,24.68,11,5,4,231,6.530000000000001,0.4681003584229392
2024-11-10,SKU_1,WH_1,SUP_8,South,19,591,14,379,0,13.95,20.48,0,0,19.59,11,6,4,212,6.530000000000001,0.4681003584229392
2024-11-11,SKU_1,WH_1,SUP_8,West,20,571,14,379,0,13.95,20.48,0,0,18.62,11,0,4,192,6.530000000000001,0.4681003584229392
2024-11-12,SKU_1,WH_1,SUP_8,East,7,564,14,379,0,13.95,20.48,0,0,5.41,11,1,4,185,6.530000000000001,0.4681003584229392
2024-11-13,SKU_1,WH_1,SUP_8,East,15,549,14,379,0,13.95,20.48,0,0,9.01,11,2,4,170,6.530000000000001,0.4681003584229392
2024-11-14,SKU_1,WH_1,SUP_8,North,15,534,14,379,0,13.95,20.48,0,0,11.93,11,3,4,155,6.530000000000001,0.4681003584229392
2024-11-15,SKU_1,WH_1,SUP_8,North,15,519,14,379,0,13.95,20.48,0,0,13.74,11,4,4,140,6.530000000000001,0.4681003584229392
2024-11-16,SKU_1,WH_1,SUP_8,West,17,502,14,379,0,13.95,20.48,0,0,19.62,11,5,4,123,6.530000000000001,0.4681003584229392
2024-11-17,SKU_1,WH_1,SUP_8,West,17,485,14,379,0,13.95,20.48,0,0,19.3,11,6,4,106,6.530000000000001,0.4681003584229392
2024-11-18,SKU_1,WH_1,SUP_8,West,14,471,14,379,0,13.95,20.48,0,0,17.14,11,0,4,92,6.530000000000001,0.4681003584229392
2024-11-19,SKU_1,WH_1,SUP_8,East,21,450,14,379,0,13.95,20.48,0,0,16.37,11,1,4,71,6.530000000000001,0.4681003584229392
2024-11-20,SKU_1,WH_1,SUP_8,East,6,444,14,379,0,13.95,20.48,1,0,4.28,11,2,4,65,6.530000000000001,0.4681003584229392
2024-11-21,SKU_1,WH_1,SUP_8,South,7,437,14,379,0,13.95,20.48,0,0,2.35,11,3,4,58,6.530000000000001,0.4681003584229392
2024-11-22,SKU_1,WH_1,SUP_8,West,10,427,14,379,0,13.95,20.48,0,0,11.19,11,4,4,48,6.530000000000001,0.4681003584229392
2024-11-23,SKU_1,WH_1,SUP_8,South,22,405,14,379,0,13.95,20.48,0,0,25.83,11,5,4,26,6.530000000000001,0.4681003584229392
2024-11-24,SKU_1,WH_1,SUP_8,North,19,386,14,379,0,13.95,20.48,1,0,18.13,11,6,4,7,6.530000000000001,0.4681003584229392
2024-11-25,SKU_1,WH_1,SUP_8,South,13,373,14,379,0,13.95,20.48,0,0,10.46,11,0,4,-6,6.530000000000001,0.4681003584229392
2024-11-26,SKU_1,WH_1,SUP_8,East,20,697,14,379,344,13.95,20.48,0,0,14.78,11,1,4,318,6.530000000000001,0.4681003584229392
2024-11-27,SKU_1,WH_1,SUP_8,North,19,678,14,379,0,13.95,20.48,0,0,18.11,11,2,4,299,6.530000000000001,0.4681003584229392
2024-11-28,SKU_1,WH_1,SUP_8,North,12,666,14,379,0,13.95,20.48,0,0,13.04,11,3,4,287,6.530000000000001,0.4681003584229392
2024-11-29,SKU_1,WH_1,SUP_8,South,17,649,14,379,0,13.95,20.48,0,0,16.1,11,4,4,270,6.530000000000001,0.4681003584229392
2024-11-30,SKU_1,WH_1,SUP_8,South,4,645,14,379,0,13.95,20.48,0,0,4.76,11,5,4,266,6.530000000000001,0.4681003584229392
2024-12-01,SKU_1,WH_1,SUP_8,West,26,619,14,379,0,13.95,20.48,0,0,22.22,12,6,4,240,6.530000000000001,0.4681003584229392
2024-12-02,SKU_1,WH_1,SUP_8,North,13,606,14,379,0,13.95,20.48,0,0,11.95,12,0,4,227,6.530000000000001,0.4681003584229392
2024-12-03,SKU_1,WH_1,SUP_8,North,18,588,14,379,0,13.95,20.48,0,0,11.54,12,1,4,209,6.530000000000001,0.4681003584229392
2024-12-04,SKU_1,WH_1,SUP_8,East,17,571,14,379,0,13.95,20.48,0,0,20.9,12,2,4,192,6.530000000000001,0.4681003584229392
2024-12-05,SKU_1,WH_1,SUP_8,South,13,558,14,379,0,13.95,20.48,0,0,13.13,12,3,4,179,6.530000000000001,0.4681003584229392
2024-12-06,SKU_1,WH_1,SUP_8,North,19,539,14,379,0,13.95,20.48,0,0,19.16,12,4,4,160,6.530000000000001,0.4681003584229392
2024-12-07,SKU_1,WH_1,SUP_8,East,13,526,14,379,0,13.95,20.48,0,0,11.39,12,5,4,147,6.530000000000001,0.4681003584229392
2024-12-08,SKU_1,WH_1,SUP_8,South,13,513,14,379,0,13.95,20.48,0,0,13.03,12,6,4,134,6.530000000000001,0.4681003584229392
2024-12-09,SKU_1,WH_1,SUP_8,South,26,487,14,379,0,13.95,20.48,0,0,25.36,12,0,4,108,6.530000000000001,0.4681003584229392
2024-12-10,SKU_1,WH_1,SUP_8,East,27,460,14,379,0,13.95,20.48,1,0,28.04,12,1,4,81,6.530000000000001,0.4681003584229392
2024-12-11,SKU_1,WH_1,SUP_8,South,6,454,14,379,0,13.95,20.48,0,0,6.88,12,2,4,75,6.530000000000001,0.4681003584229392
2024-12-12,SKU_1,WH_1,SUP_8,East,12,442,14,379,0,13.95,20.48,0,0,13.93,12,3,4,63,6.530000000000001,0.4681003584229392
2024-12-13,SKU_1,WH_1,SUP_8,North,20,422,14,379,0,13.95,20.48,0,0,17.57,12,4,4,43,6.530000000000001,0.4681003584229392
2024-12-14,SKU_1,WH_1,SUP_8,South,16,406,14,379,0,13.95,20.48,0,0,16.65,12,5,4,27,6.530000000000001,0.4681003584229392
2024-12-15,SKU_1,WH_1,SUP_8,South,17,389,14,379,0,13.95,20.48,0,0,17.59,12,6,4,10,6.530000000000001,0.4681003584229392
2024-12-16,SKU_1,WH_1,SUP_8,West,22,367,14,379,0,13.95,20.48,0,0,22.92,12,0,4,-12,6.530000000000001,0.4681003584229392
2024-12-17,SKU_1,WH_1,SUP_8,North,18,837,14,379,488,13.95,20.48,0,0,17.22,12,1,4,458,6.530000000000001,0.4681003584229392
2024-12-18,SKU_1,WH_1,SUP_8,North,12,825,14,379,0,13.95,20.48,0,0,16.89,12,2,4,446,6.530000000000001,0.4681003584229392
2024-12-19,SKU_1,WH_1,SUP_8,West,13,812,14,379,0,13.95,20.48,0,0,11.68,12,3,4,433,6.530000000000001,0.4681003584229392
2024-12-20,SKU_1,WH_1,SUP_8,West,17,795,14,379,0,13.95,20.48,0,0,17.99,12,4,4,416,6.530000000000001,0.4681003584229392
2024-12-21,SKU_1,WH_1,SUP_8,East,17,778,14,379,0,13.95,20.48,0,0,15.48,12,5,4,399,6.530000000000001,0.4681003584229392
